,release_date,movie,production_budget,Domestic_Gross_($),Worldwide_Gross_($),distributor,mpaa_rating,genre,year
933,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,Universal,PG-13,Comedy,2014
934,1992-11-13,Bram Stoker's Dracula,40000000.0,82522790.0,215862692.0,Sony Pictures,R,Horror,1992
935,2006-02-17,Eight Below,40000000.0,81612565.0,120455994.0,Walt Disney,PG,Adventure,2006
936,1999-12-24,The Talented Mr. Ripley,40000000.0,81292135.0,128792135.0,Paramount Pictures,R,Drama,1999
937,2015-09-25,The Intern,40000000.0,75764672.0,197232734.0,Warner Bros.,PG-13,Comedy,2015
938,1992-09-25,The Last of the Mohicans,40000000.0,75505856.0,75505856.0,20th Century Fox,R,Action,1992
939,2004-10-29,Ray,40000000.0,75305995.0,124823094.0,Universal,PG-13,Drama,2004
940,2005-04-01,Sin City,40000000.0,74103820.0,158527918.0,Miramax/Dimension,R,Action,2005
941,2009-03-20,"I Love You, Man",40000000.0,72013010.0,92302502.0,Paramount Pictures,R,Comedy,2009
942,1991-12-20,JFK,40000000.0,70405498.0,205400000.0,Warner Bros.,R,Drama,1991
943,2006-01-27,Big Momma's House 2,40000000.0,70165972.0,137047376.0,20th Century Fox,PG-13,Comedy,2006
944,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168940583.0,Lionsgate,R,Drama,2016
945,2001-03-02,The Mexican,40000000.0,66808615.0,145238250.0,Dreamworks SKG,R,Action,2001
946,2009-08-28,The Final Destination,40000000.0,66477700.0,187384627.0,Warner Bros.,R,Horror,2009
947,2009-04-17,17 Again,40000000.0,64167069.0,139474906.0,Warner Bros.,PG-13,Comedy,2009
948,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,Universal,R,Comedy,2010
949,2003-11-21,Gothika,40000000.0,59588068.0,141484812.0,Warner Bros.,R,Horror,2003
950,2001-11-30,Behind Enemy Lines,40000000.0,58855732.0,58855732.0,20th Century Fox,PG-13,Action,2001
951,2006-08-25,Invincible,40000000.0,57806952.0,58501127.0,Walt Disney,PG,Drama,2006
952,2013-02-15,Escape From Planet Earth,40000000.0,57012977.0,74156610.0,Weinstein Co.,PG,Adventure,2013
953,1998-07-10,Small Soldiers,40000000.0,55143823.0,71743823.0,Dreamworks SKG,PG-13,Adventure,1998
954,1997-07-31,Spawn,40000000.0,54979992.0,87949859.0,New Line,PG-13,Action,1997
955,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,Warner Bros.,R,Comedy,2014
956,2002-01-25,The Count of Monte Cristo,40000000.0,54228104.0,75389090.0,Walt Disney,PG-13,Drama,2002
957,2006-06-16,The Lake House,40000000.0,52330111.0,114830111.0,Warner Bros.,PG,Drama,2006
958,2010-07-09,Predators,40000000.0,52000688.0,127234389.0,20th Century Fox,R,Action,2010
959,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,Walt Disney,PG,Drama,2012
960,1987-07-31,The Living Daylights,40000000.0,51185000.0,191200000.0,MGM,PG,Action,1987
961,2006-12-08,Apocalypto,40000000.0,50866635.0,121032272.0,Walt Disney,R,Action,2006
962,1986-06-18,Legal Eagles,40000000.0,49851591.0,49851591.0,Universal,PG,Comedy,1986
963,2005-08-12,The Skeleton Key,40000000.0,47907715.0,92256918.0,Universal,PG-13,Horror,2005
964,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,Warner Bros.,R,Drama,2014
965,1997-11-21,The Rainmaker,40000000.0,45916769.0,45916769.0,Paramount Pictures,PG-13,Drama,1997
966,1992-02-07,Medicine Man,40000000.0,44948240.0,44948240.0,Walt Disney,PG-13,Drama,1992
967,1997-12-12,Amistad,40000000.0,44212592.0,58250151.0,Dreamworks SKG,R,Drama,1997
968,2014-05-30,A Million Ways to Die in The West,40000000.0,42720965.0,86778557.0,Universal,R,Comedy,2014
969,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,Warner Bros.,R,Horror,2011
970,2007-12-25,Aliens vs. Predator - Requiem,40000000.0,41797066.0,128884494.0,20th Century Fox,R,Action,2007
971,2007-12-25,The Water Horse: Legend of the Deep,40000000.0,40412817.0,103429755.0,Sony Pictures,PG,Drama,2007
972,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,Sony Pictures,R,Comedy,2014
973,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,Weinstein/Dimension,R,Horror,2011
974,1994-12-21,Ri¢hie Ri¢h,40000000.0,38087756.0,38087756.0,Warner Bros.,PG,Comedy,1994
975,2000-08-11,Autumn in New York,40000000.0,37752931.0,90717684.0,MGM,PG-13,Drama,2000
976,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,Universal,R,Comedy,2011
977,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,Paramount Pictures,PG-13,Comedy,2012
978,2000-02-18,Hanging Up,40000000.0,36037909.0,51867723.0,Sony Pictures,PG-13,Comedy,2000
979,1991-03-01,The Doors,40000000.0,34416893.0,34416893.0,Sony Pictures,R,Drama,1991
980,1999-08-20,Mickey Blue Eyes,40000000.0,33864342.0,53864342.0,Warner Bros.,PG-13,Comedy,1999
981,2000-10-20,Pay it Forward,40000000.0,33508922.0,55696705.0,Warner Bros.,PG-13,Drama,2000
982,2008-03-21,Drillbit Taylor,40000000.0,32862104.0,49686263.0,Paramount Pictures,PG-13,Comedy,2008
983,2011-12-25,Extremely Loud and Incredibly Close,40000000.0,31847881.0,55247881.0,Warner Bros.,PG-13,Drama,2011
984,1994-07-01,The Shadow,40000000.0,31835600.0,31835600.0,Universal,PG-13,Action,1994
985,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,Paramount Pictures,PG-13,Comedy,2010
986,2005-11-09,Get Rich or Die Tryin',40000000.0,30981850.0,46666955.0,Paramount Pictures,R,Drama,2005
987,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,Warner Bros.,PG-13,Comedy,2013
988,1999-04-02,The Out-of-Towners,40000000.0,28544120.0,28544120.0,Paramount Pictures,PG-13,Comedy,1999
989,2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57465156.0,Open Road,PG,Adventure,2017
990,1996-08-23,The Island of Dr. Moreau,40000000.0,27682712.0,27682712.0,New Line,PG-13,Adventure,1996
991,2001-09-07,The Musketeer,40000000.0,27053815.0,27053815.0,Universal,PG-13,Adventure,2001
992,2017-01-27,Resident Evil: The Final Chapter,40000000.0,26844692.0,312825686.0,Sony Pictures,R,Action,2017
993,2008-02-29,The Other Boleyn Girl,40000000.0,26814957.0,78269970.0,Sony Pictures,PG-13,Drama,2008
994,2017-06-30,The House,40000000.0,25584504.0,31192743.0,Warner Bros.,R,Comedy,2017
995,2001-02-16,Sweet November,40000000.0,25288103.0,65754228.0,Warner Bros.,PG-13,Drama,2001
996,2007-04-05,The Reaping,40000000.0,25126214.0,62226214.0,Warner Bros.,R,Horror,2007
997,1994-06-03,Renaissance Man,40000000.0,24172899.0,24172899.0,Walt Disney,PG-13,Comedy,1994
998,1998-05-15,Quest for Camelot,40000000.0,22772500.0,38172500.0,Warner Bros.,G,Adventure,1998
999,2002-09-06,City by the Sea,40000000.0,22433915.0,22433915.0,Warner Bros.,R,Drama,2002
1000,1999-01-15,At First Sight,40000000.0,22365133.0,22365133.0,MGM,PG-13,Drama,1999
1001,2004-01-16,Torque,40000000.0,21176322.0,46176322.0,Warner Bros.,PG-13,Action,2004
1002,2009-11-13,Fantastic Mr. Fox,40000000.0,21002919.0,47083412.0,20th Century Fox,PG,Adventure,2009
1003,1996-02-16,City Hall,40000000.0,20278055.0,20278055.0,Sony Pictures,R,Drama,1996
1004,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,Universal,PG,Drama,2012
1005,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,Lionsgate,PG-13,Drama,2012
1006,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0,Paramount Pictures,PG-13,Comedy,2012
1007,2006-10-20,Marie Antoinette,40000000.0,15962471.0,60862471.0,Sony Pictures,PG-13,Drama,2006
1008,2000-10-06,Get Carter,40000000.0,14967182.0,19417182.0,Warner Bros.,R,Drama,2000
1009,1995-04-21,Kiss of Death,40000000.0,14942422.0,14942422.0,20th Century Fox,R,Drama,1995
1010,1987-05-15,Ishtar,40000000.0,14375181.0,14375181.0,Sony Pictures,PG-13,Comedy,1987
1011,1992-02-28,Memoirs of an Invisible Man,40000000.0,14358033.0,14358033.0,Warner Bros.,PG-13,Comedy,1992
1012,2009-10-23,Amelia,40000000.0,14279575.0,19756077.0,Fox Searchlight,PG,Drama,2009
1013,2004-05-07,New York Minute,40000000.0,14018364.0,21215882.0,Warner Bros.,PG,Comedy,2004
1014,1999-03-12,The Deep End of the Ocean,40000000.0,13508635.0,13508635.0,Sony Pictures,PG-13,Drama,1999
1015,2002-08-30,FearDotCom,40000000.0,13208023.0,13208023.0,Warner Bros.,R,Horror,2002
1016,2008-11-07,Soul Men,40000000.0,12082391.0,12345883.0,MGM,R,Comedy,2008
1017,1999-08-20,Universal Soldier II: The Return,40000000.0,10447421.0,10717421.0,Sony Pictures,R,Action,1999
1018,2009-09-25,Pandorum,40000000.0,10330853.0,17033431.0,Overture Films,R,Horror,2009
1019,2003-09-26,Duplex,40000000.0,9652000.0,10070651.0,Miramax,PG-13,Comedy,2003
1020,2002-11-27,Extreme Ops,40000000.0,4835968.0,12624471.0,Paramount Pictures,PG-13,Action,2002
1021,2001-04-06,Just Visiting,40000000.0,4777007.0,16172200.0,Walt Disney,PG-13,Comedy,2001
1022,1994-03-11,The Hudsucker Proxy,40000000.0,2816518.0,14938149.0,Warner Bros.,PG,Comedy,1994
1023,2016-11-11,Billy Lynn’s Long Halftime Walk,40000000.0,1738477.0,30230402.0,Sony Pictures,R,Drama,2016
1024,2008-12-12,Delgo,40000000.0,915840.0,915840.0,Freestyle Releasing,PG,Adventure,2008
1025,2007-09-07,The Hunting Party,40000000.0,876671.0,7729552.0,Weinstein Co.,R,Adventure,2007
1026,2006-10-13,Alex Rider: Operation Stormbreaker,40000000.0,659210.0,20722450.0,Weinstein Co.,PG,Action,2006
1027,2009-11-20,Red Cliff,40000000.0,627047.0,119627047.0,Magnolia Pictures,R,Action,2009
1028,2004-09-24,The Last Shot,40000000.0,463730.0,463730.0,Walt Disney,R,Comedy,2004
1029,2007-03-16,Nomad,40000000.0,79123.0,79123.0,Weinstein Co.,R,Drama,2007
1030,2016-11-11,USS Indianapolis: Men of Courage,40000000.0,0.0,1641255.0,Saban Films,R,Drama,2016
1031,2009-08-14,The Time Traveler's Wife,39000000.0,63414846.0,102332135.0,Warner Bros.,PG-13,Drama,2009
1032,1983-06-17,Superman III,39000000.0,59950623.0,59950623.0,Warner Bros.,PG,Adventure,1983
1033,2007-02-02,Because I Said So,39000000.0,42674040.0,69538833.0,Universal,PG-13,Comedy,2007
1034,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,Walt Disney,PG,Adventure,2012
1035,1996-03-29,Sgt. Bilko,39000000.0,30356589.0,37956589.0,Universal,PG,Comedy,1996
1036,2005-09-30,Serenity,39000000.0,25514517.0,40319440.0,Universal,PG-13,Action,2005
1037,2004-02-20,Against the Ropes,39000000.0,5881504.0,6429865.0,Paramount Pictures,PG-13,Drama,2004
1038,2013-08-23,Yi dai zong shi,38600000.0,6594959.0,57987299.0,Weinstein Co.,PG-13,Action,2013
1039,2001-06-22,The Fast and the Furious,38000000.0,144512310.0,206512310.0,Universal,PG-13,Action,2001
1040,2002-09-27,Sweet Home Alabama,38000000.0,127214072.0,182365114.0,Walt Disney,PG-13,Comedy,2002
1041,1994-11-18,Star Trek: Generations,38000000.0,75671262.0,120000000.0,Paramount Pictures,PG,Adventure,1994
1042,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,Sony Pictures,PG,Adventure,2015
1043,1997-12-19,Mouse Hunt,38000000.0,61894591.0,61894591.0,Dreamworks SKG,PG,Adventure,1997
1044,2016-12-23,Why Him?,38000000.0,60323786.0,117439538.0,20th Century Fox,R,Comedy,2016
1045,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,20th Century Fox,PG-13,Drama,2011
1046,1999-12-29,The Hurricane,38000000.0,50699241.0,73956241.0,Universal,R,Drama,1999
1047,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,Universal,R,Action,2013
1048,2016-01-22,The 5th Wave,38000000.0,34912982.0,111336398.0,Sony Pictures,PG-13,Action,2016
1049,2013-09-20,Rush,38000000.0,26947624.0,98230839.0,Universal,R,Drama,2013
1050,2001-05-18,Angel Eyes,38000000.0,24044532.0,29544532.0,Warner Bros.,R,Drama,2001
1051,2001-12-21,Joe Somebody,38000000.0,22770864.0,24515990.0,20th Century Fox,PG,Comedy,2001
1052,2017-10-20,Only the Brave,38000000.0,18340051.0,24181629.0,Sony Pictures,PG-13,Drama,2017
1053,1996-09-27,Extreme Measures,38000000.0,17378193.0,17378193.0,Sony Pictures,R,Drama,1996
1054,2001-09-07,Rock Star,38000000.0,16991902.0,19317765.0,Warner Bros.,R,Drama,2001
1055,1996-02-02,White Squall,38000000.0,10229300.0,10229300.0,Walt Disney,PG-13,Adventure,1996
1056,2008-10-10,City of Ember,38000000.0,7873007.0,17831558.0,20th Century Fox,PG,Adventure,2008
1057,1997-10-31,Switchback,38000000.0,6504442.0,6504442.0,Paramount Pictures,R,Action,1997
1058,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,Weinstein Co.,R,Drama,2012
1059,2008-10-10,The Express,37500000.0,9793406.0,9813309.0,Universal,PG,Drama,2008
1060,2013-08-07,We're the Millers,37000000.0,150394119.0,267816276.0,Warner Bros.,R,Comedy,2013
1061,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,Warner Bros.,PG-13,Drama,2015
1062,2010-09-17,The Town,37000000.0,92186262.0,152566881.0,Warner Bros.,R,Drama,2010
1063,2011-09-23,Dolphin Tale,37000000.0,72286779.0,96068724.0,Warner Bros.,PG,Drama,2011
1064,2018-02-23,Game Night,37000000.0,69001013.0,117201013.0,Warner Bros.,R,Comedy,2018
1065,2004-04-23,13 Going On 30,37000000.0,57139723.0,97658712.0,Sony Pictures,PG-13,Comedy,2004
1066,2008-04-04,Nim's Island,37000000.0,48006762.0,101857425.0,20th Century Fox,PG,Adventure,2008
1067,2010-02-26,Cop Out,37000000.0,44875481.0,55909910.0,Warner Bros.,R,Comedy,2010
1068,2011-01-28,The Rite,37000000.0,33047633.0,97143987.0,Warner Bros.,PG-13,Horror,2011
1069,2008-07-18,Space Chimps,37000000.0,30105968.0,67029956.0,20th Century Fox,G,Adventure,2008
1070,1999-12-17,Magnolia,37000000.0,22450975.0,48446802.0,New Line,R,Drama,1999
1071,2015-05-29,Aloha,37000000.0,21052030.0,24935799.0,Sony Pictures,PG-13,Drama,2015
1072,2018-10-05,A Star is Born,36000000.0,126181246.0,200881246.0,Warner Bros.,R,Drama,2018
1073,2011-02-11,Gnomeo and Juliet,36000000.0,99967670.0,193737977.0,Walt Disney,G,Comedy,2011
1074,2002-02-15,John Q,36000000.0,71026631.0,102226631.0,New Line,PG-13,Drama,2002
1075,1999-09-17,Blue Streak,36000000.0,68208190.0,117448157.0,Sony Pictures,PG-13,Action,1999
1076,1983-10-07,Never Say Never Again,36000000.0,55500000.0,160000000.0,Warner Bros.,PG,Action,1983
1077,2010-03-26,Hot Tub Time Machine,36000000.0,50269859.0,65967750.0,MGM,R,Comedy,2010
1078,2014-09-12,Dolphin Tale 2,36000000.0,42024533.0,57824533.0,Warner Bros.,PG,Drama,2014
1079,2016-12-16,Collateral Beauty,36000000.0,31016021.0,85315070.0,Warner Bros.,PG-13,Drama,2016
1080,2003-04-04,A Man Apart,36000000.0,26500000.0,43797731.0,New Line,R,Action,2003
1081,2000-02-25,Reindeer Games,36000000.0,23360779.0,23360779.0,Miramax,R,Action,2000
1082,1999-12-24,Snow Falling on Cedars,36000000.0,14378353.0,14378353.0,Universal,PG-13,Drama,1999
1083,1996-12-20,Ghosts of Mississippi,36000000.0,13052741.0,13052741.0,Sony Pictures,PG-13,Drama,1996
1084,1997-10-24,Gattaca,36000000.0,12532777.0,12532777.0,Sony Pictures,PG-13,Drama,1997
1085,2000-01-28,Isn't She Great,36000000.0,2954405.0,2954405.0,Universal,R,Comedy,2000
1086,2016-01-22,Yip Man 3,36000000.0,2679437.0,157300954.0,Well Go USA,PG-13,Action,2016
1087,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0,Samuel Goldwyn Films,PG-13,Drama,2011
1088,2017-04-14,Queen of the Desert,36000000.0,0.0,1578543.0,IFC Films,PG-13,Drama,2017
1089,2003-03-28,Head of State,35200000.0,37788228.0,38283765.0,Dreamworks SKG,PG-13,Comedy,2003
1090,2017-09-08,It,35000000.0,327481748.0,697459228.0,Warner Bros.,R,Horror,2017
1091,2009-06-05,The Hangover,35000000.0,277322503.0,465764086.0,Warner Bros.,R,Comedy,2009
1092,2009-11-20,The Blind Side,35000000.0,255959475.0,305705794.0,Warner Bros.,PG-13,Drama,2009
1093,1989-06-23,Batman,35000000.0,251188924.0,411348924.0,Warner Bros.,PG-13,Action,1989
1094,1992-05-15,Lethal Weapon 3,35000000.0,144731527.0,319700000.0,Warner Bros.,R,Action,1992
1095,1998-09-18,Rush Hour,35000000.0,141186864.0,245300000.0,New Line,PG-13,Action,1998
1096,2013-02-08,Identity Thief,35000000.0,134506920.0,175361578.0,Universal,R,Comedy,2013
1097,2006-06-30,The Devil Wears Prada,35000000.0,124740460.0,326073155.0,20th Century Fox,PG-13,Comedy,2006
1098,2011-07-08,Horrible Bosses,35000000.0,117538559.0,212417601.0,Warner Bros.,R,Comedy,2011
1099,2001-03-30,Spy Kids,35000000.0,112692062.0,197692062.0,Miramax/Dimension,PG,Adventure,2001
1100,2015-07-17,Trainwreck,35000000.0,110212700.0,141123897.0,Universal,R,Comedy,2015
1101,2013-12-13,Saving Mr. Banks,35000000.0,83299761.0,114962525.0,Walt Disney,PG-13,Drama,2013
1102,1979-12-07,Star Trek: The Motion Picture,35000000.0,82258456.0,139000000.0,Paramount Pictures,PG,Adventure,1979
1103,1996-11-15,The English Patient,35000000.0,78716374.0,231710008.0,Miramax,R,Drama,1996
1104,2009-01-16,Hotel for Dogs,35000000.0,73178547.0,122357172.0,Paramount Pictures,PG,Adventure,2009
1105,2005-03-25,Guess Who,35000000.0,68915888.0,102115888.0,Sony Pictures,PG-13,Comedy,2005
1106,2012-12-21,This is 40,35000000.0,67544505.0,90221182.0,Universal,R,Comedy,2012
1107,1997-09-19,L.A. Confidential,35000000.0,64604977.0,126204977.0,Warner Bros.,R,Drama,1997
1108,2005-07-29,Sky High,35000000.0,63939454.0,83109359.0,Walt Disney,PG,Adventure,2005
1109,1997-09-19,In & Out,35000000.0,63826569.0,83226569.0,Paramount Pictures,PG-13,Comedy,1997
1110,1995-07-07,Species,35000000.0,60054449.0,113354449.0,MGM,R,Action,1995
1111,2006-04-07,The Benchwarmers,35000000.0,59843754.0,65063726.0,Sony Pictures,PG-13,Comedy,2006
1112,2010-10-08,Secretariat,35000000.0,59699513.0,60376247.0,Walt Disney,PG,Drama,2010
1113,1998-03-13,The Man in the Iron Mask,35000000.0,56968169.0,56968169.0,MGM,PG-13,Adventure,1998
1114,2016-05-20,Neighbors 2: Sorority Rising,35000000.0,55340730.0,108758521.0,Universal,R,Comedy,2016
1115,2007-03-23,TMNT,35000000.0,54149098.0,96096018.0,Warner Bros.,PG,Action,2007
1116,2003-10-24,Radio,35000000.0,52333738.0,53293628.0,Sony Pictures,PG,Drama,2003
1117,2018-06-29,Sicario: Day of the Soldado,35000000.0,50065850.0,73285196.0,Sony Pictures,R,Action,2018
1118,2009-11-25,Old Dogs,35000000.0,49492060.0,95104304.0,Walt Disney,PG,Comedy,2009
1119,1992-11-18,Malcolm X,35000000.0,48169910.0,48169910.0,Warner Bros.,PG-13,Drama,1992
1120,2009-01-23,Underworld 3: Rise of the Lycans,35000000.0,45802315.0,89102315.0,Sony Pictures,R,Action,2009
1121,2018-01-19,12 Strong,35000000.0,45500164.0,70798829.0,Warner Bros.,R,Drama,2018
1122,1997-02-28,Donnie Brasco,35000000.0,41954997.0,65303052.0,Sony Pictures,R,Drama,1997
1123,2008-10-17,Max Payne,35000000.0,40689393.0,85763888.0,20th Century Fox,PG-13,Action,2008
1124,2002-03-15,Resident Evil,35000000.0,40119709.0,103787401.0,Sony Pictures,R,Horror,2002
1125,2004-03-26,The Ladykillers,35000000.0,39692139.0,77392139.0,Walt Disney,R,Comedy,2004
1126,2006-12-01,The Nativity Story,35000000.0,37629831.0,46309644.0,New Line,PG,Drama,2006
1127,2011-11-09,J. Edgar,35000000.0,37306030.0,84606030.0,Warner Bros.,R,Drama,2011
1128,2000-11-17,Bounce,35000000.0,36805288.0,53425292.0,Miramax,PG-13,Drama,2000
1129,2018-08-17,Mile 22,35000000.0,36108758.0,64708758.0,STX Entertainment,R,Action,2018
1130,2017-10-13,The Foreigner,35000000.0,34393507.0,140783646.0,STX Entertainment,R,Action,2017
1131,2004-12-03,Closer,35000000.0,33987757.0,116177695.0,Sony Pictures,R,Drama,2004
1132,1994-12-23,Street Fighter,35000000.0,33423000.0,99423000.0,Universal,PG-13,Action,1994
1133,2001-11-21,Black Knight,35000000.0,33422806.0,33422806.0,20th Century Fox,PG-13,Adventure,2001
1134,2002-12-27,The Pianist,35000000.0,32519322.0,111854182.0,Focus Features,R,Drama,2002
1135,2005-05-06,House of Wax,35000000.0,32064800.0,70064800.0,Warner Bros.,R,Horror,2005
1136,2018-06-01,Adrift,35000000.0,31445011.0,57931376.0,STX Entertainment,PG-13,Drama,2018
1137,2008-08-15,Mirrors,35000000.0,30691439.0,77220596.0,20th Century Fox,R,Horror,2008
1138,2002-02-22,Queen of the Damned,35000000.0,30307804.0,30307804.0,Warner Bros.,R,Horror,2002
1139,2010-08-20,Nanny McPhee and the Big Bang,35000000.0,29197642.0,97799865.0,Universal,PG,Adventure,2010
1140,2018-10-12,Goosebumps 2: Haunted Halloween,35000000.0,28804812.0,39904812.0,Sony Pictures,PG,Horror,2018
1141,1990-11-21,Predator 2,35000000.0,28317513.0,54768418.0,20th Century Fox,R,Action,1990
1142,1980-12-05,Flash Gordon,35000000.0,27107960.0,27107960.0,Universal,,Action,1980
1143,2008-03-28,Superhero Movie,35000000.0,26638520.0,73026302.0,MGM,PG-13,Comedy,2008
1144,1999-02-12,Blast from the Past,35000000.0,26613620.0,26613620.0,New Line,PG-13,Comedy,1999
1145,2004-03-26,Jersey Girl,35000000.0,25266129.0,37066129.0,Miramax,PG-13,Comedy,2004
1146,2001-11-09,Heist,35000000.0,23483357.0,28906817.0,New Line,R,Action,2001
1147,1992-12-25,Hoffa,35000000.0,23365858.0,28391473.0,20th Century Fox,R,Drama,1992
1148,2016-03-04,Whiskey Tango Foxtrot,35000000.0,23083334.0,25350747.0,Paramount Pictures,R,Comedy,2016
